FILE	missing	percentage
AUSMDU00031345	89	0.054004854
AUSMDU00031346	77	0.046723301
AUSMDU00031347	89	0.054004854
AUSMDU00031350	86	0.052184466
AUSMDU00031351	89	0.054004854
AUSMDU00031375	84	0.050970873786407744
AUSMDU00031376	84	0.050970873786407744
AUSMDU00031386	78	0.047330097087378675
AUSMDU00031387	89	0.054004854
AUSMDU00031388	87	0.052791262135922334
AUSMDU00031389	85	0.05157767
AUSMDU00031390	85	0.05157767
AUSMDU00031391	90	0.054611650485436924
AUSMDU00031392	81	0.049150485436893154
AUSMDU00031393	79	0.047936893
AUSMDU00031394	85	0.05157767
AUSMDU00031395	86	0.052184466
AUSMDU00031396	87	0.052791262135922334
AUSMDU00031397	90	0.054611650485436924
AUSMDU00031398	74	0.044902913
AUSMDU00031403	92	0.055825243
AUSMDU00031410	86	0.052184466
AUSMDU00031412	91	0.055218447
AUSMDU00031440	86	0.052184466
AUSMDU00031441	90	0.054611650485436924
AUSMDU00031442	87	0.052791262135922334
AUSMDU00031443	87	0.052791262135922334
AUSMDU00031444	88	0.053398058
AUSMDU00031445	90	0.054611650485436924
AUSMDU00031462	88	0.053398058
AUSMDU00031522	83	0.050364078
AUSMDU00031525	87	0.052791262135922334
AUSMDU00031526	88	0.053398058
AUSMDU00031527	81	0.049150485436893154
AUSMDU00031528	88	0.053398058
AUSMDU00031529	89	0.054004854
AUSMDU00031530	83	0.050364078
AUSMDU00031531	88	0.053398058
AUSMDU00031563	80	0.048543689
AUSMDU00031564	82	0.049757282
AUSMDU00031565	94	0.057038835
AUSMDU00031566	84	0.050970873786407744
AUSMDU00031567	87	0.052791262135922334
AUSMDU00031568	81	0.049150485436893154
AUSMDU00031569	83	0.050364078
AUSMDU00031586	84	0.050970873786407744
AUSMDU00031681	89	0.054004854
AUSMDU00031682	77	0.046723301
AUSMDU00031683	90	0.054611650485436924
AUSMDU00031693	92	0.055825243
AUSMDU00031694	88	0.053398058
AUSMDU00031698	90	0.054611650485436924
AUSMDU00031708	86	0.052184466
AUSMDU00031709	91	0.055218447
AUSMDU00031710	90	0.054611650485436924
AUSMDU00031712	92	0.055825243
AUSMDU00031713	91	0.055218447
AUSMDU00031714	83	0.050364078
AUSMDU00031715	89	0.054004854
AUSMDU00031716	82	0.049757282
AUSMDU00031717	94	0.057038835
AUSMDU00031718	90	0.054611650485436924
AUSMDU00031719	87	0.052791262135922334
AUSMDU00031720	90	0.054611650485436924
AUSMDU00031721	86	0.052184466
AUSMDU00031722	88	0.053398058
AUSMDU00031723	83	0.050364078
AUSMDU00031724	93	0.056432038834951403
AUSMDU00031725	86	0.052184466
AUSMDU00031738	83	0.050364078
AUSMDU00031739	86	0.052184466
AUSMDU00031748	82	0.049757282
AUSMDU00031749	93	0.056432038834951403
AUSMDU00031756	85	0.05157767
AUSMDU00031757	79	0.047936893
AUSMDU00031766	86	0.052184466
AUSMDU00031767	88	0.053398058
AUSMDU00031768	81	0.049150485436893154
AUSMDU00031769	89	0.054004854
AUSMDU00031770	86	0.052184466
AUSMDU00031771	87	0.052791262135922334
AUSMDU00031772	77	0.046723301
AUSMDU00031773	83	0.050364078
AUSMDU00031774	82	0.049757282
AUSMDU00031865	88	0.053398058
AUSMDU00031867	87	0.052791262135922334
AUSMDU00031870	88	0.053398058
AUSMDU00031871	82	0.049757282
AUSMDU00031889	88	0.053398058
AUSMDU00031900	87	0.052791262135922334
AUSMDU00031901	81	0.049150485436893154
AUSMDU00031908	74	0.044902913
AUSMDU00031909	87	0.052791262135922334
AUSMDU00031910	86	0.052184466
AUSMDU00031911	86	0.052184466
AUSMDU00031971	84	0.050970873786407744
AUSMDU00031975	88	0.053398058
AUSMDU00031981	88	0.053398058
AUSMDU00031983	86	0.052184466
AUSMDU00032064	82	0.049757282
AUSMDU00032065	98	0.059466019
AUSMDU00032069	91	0.055218447
AUSMDU00032070	87	0.052791262135922334
AUSMDU00032071	87	0.052791262135922334
AUSMDU00032073	93	0.056432038834951403
AUSMDU00032074	84	0.050970873786407744
AUSMDU00032093	87	0.052791262135922334
AUSMDU00032094	89	0.054004854
AUSMDU00032095	88	0.053398058
AUSMDU00032096	84	0.050970873786407744
AUSMDU00032097	90	0.054611650485436924
AUSMDU00032098	91	0.055218447
AUSMDU00032099	95	0.057645631
AUSMDU00032100	93	0.056432038834951403
AUSMDU00032101	87	0.052791262135922334
AUSMDU00032102	87	0.052791262135922334
AUSMDU00032103	82	0.049757282
AUSMDU00032104	89	0.054004854
AUSMDU00032105	84	0.050970873786407744
AUSMDU00032142	76	0.046116505
AUSMDU00032143	86	0.052184466
AUSMDU00032144	80	0.048543689
AUSMDU00032145	85	0.05157767
AUSMDU00032146	83	0.050364078
AUSMDU00032147	79	0.047936893
AUSMDU00032148	86	0.052184466
AUSMDU00032149	88	0.053398058
AUSMDU00032186	85	0.05157767
AUSMDU00032191	83	0.050364078
AUSMDU00032212	88	0.053398058
AUSMDU00032213	88	0.053398058
AUSMDU00032214	88	0.053398058
AUSMDU00032215	86	0.052184466
AUSMDU00032217	87	0.052791262135922334
AUSMDU00032218	88	0.053398058
AUSMDU00032219	82	0.049757282
AUSMDU00032221	85	0.05157767
AUSMDU00032233	84	0.050970873786407744
AUSMDU00032234	80	0.048543689
AUSMDU00032235	90	0.054611650485436924
AUSMDU00032236	84	0.050970873786407744
AUSMDU00032237	86	0.052184466
AUSMDU00032238	88	0.053398058
AUSMDU00032240	86	0.052184466
AUSMDU00032241	87	0.052791262135922334
AUSMDU00032254	83	0.050364078
AUSMDU00032255	80	0.048543689
AUSMDU00032256	81	0.049150485436893154
AUSMDU00032257	89	0.054004854
AUSMDU00032258	85	0.05157767
AUSMDU00032259	90	0.054611650485436924
AUSMDU00032305	83	0.050364078
AUSMDU00032309	82	0.049757282
AUSMDU00032310	83	0.050364078
AUSMDU00032311	86	0.052184466
AUSMDU00032325	76	0.046116505
AUSMDU00032326	83	0.050364078
AUSMDU00032327	91	0.055218447
AUSMDU00032328	89	0.054004854
AUSMDU00032329	78	0.047330097087378675
AUSMDU00032330	88	0.053398058
AUSMDU00032331	89	0.054004854
AUSMDU00032332	83	0.050364078
AUSMDU00032333	91	0.055218447
AUSMDU00032353	95	0.057645631
AUSMDU00032354	90	0.054611650485436924
AUSMDU00032356	84	0.050970873786407744
AUSMDU00032359	90	0.054611650485436924
AUSMDU00032360	79	0.047936893
AUSMDU00032361	83	0.050364078
AUSMDU00032369	86	0.052184466
AUSMDU00032370	88	0.053398058
AUSMDU00032371	87	0.052791262135922334
AUSMDU00032372	90	0.054611650485436924
AUSMDU00032373	86	0.052184466
AUSMDU00032374	83	0.050364078
AUSMDU00032375	90	0.054611650485436924
AUSMDU00032376	83	0.050364078
AUSMDU00032377	82	0.049757282
AUSMDU00032378	91	0.055218447
AUSMDU00032379	91	0.055218447
AUSMDU00032380	89	0.054004854
AUSMDU00032381	89	0.054004854
AUSMDU00032382	91	0.055218447
AUSMDU00032383	89	0.054004854
AUSMDU00032446	78	0.047330097087378675
AUSMDU00032533	90	0.054611650485436924
AUSMDU00032549	85	0.05157767
AUSMDU00032550	86	0.052184466
AUSMDU00032551	76	0.046116505
AUSMDU00032612	83	0.050364078
AUSMDU00032613	83	0.050364078
AUSMDU00032614	82	0.049757282
AUSMDU00032615	85	0.05157767
AUSMDU00032616	82	0.049757282
AUSMDU00032617	87	0.052791262135922334
AUSMDU00032618	91	0.055218447
AUSMDU00032620	90	0.054611650485436924
AUSMDU00032621	85	0.05157767
AUSMDU00032622	81	0.049150485436893154
AUSMDU00032623	84	0.050970873786407744
AUSMDU00032643	85	0.05157767
AUSMDU00032644	85	0.05157767
AUSMDU00032645	83	0.050364078
AUSMDU00032646	87	0.052791262135922334
AUSMDU00032647	78	0.047330097087378675
AUSMDU00032660	84	0.050970873786407744
AUSMDU00032661	83	0.050364078
AUSMDU00032673	84	0.050970873786407744
AUSMDU00032675	89	0.054004854
AUSMDU00032676	91	0.055218447
AUSMDU00032677	85	0.05157767
AUSMDU00032678	89	0.054004854
AUSMDU00032679	89	0.054004854
AUSMDU00032686	87	0.052791262135922334
AUSMDU00032687	85	0.05157767
AUSMDU00032688	93	0.056432038834951403
AUSMDU00032689	76	0.046116505
AUSMDU00032690	88	0.053398058
AUSMDU00032691	95	0.057645631
AUSMDU00032692	91	0.055218447
AUSMDU00032719	90	0.054611650485436924
AUSMDU00032724	89	0.054004854
AUSMDU00032728	85	0.05157767
AUSMDU00032729	88	0.053398058
AUSMDU00032731	91	0.055218447
AUSMDU00032732	76	0.046116505
AUSMDU00032733	97	0.058859223
AUSMDU00032734	88	0.053398058
AUSMDU00032735	84	0.050970873786407744
AUSMDU00032773	79	0.047936893
AUSMDU00032774	80	0.048543689
AUSMDU00032779	87	0.052791262135922334
AUSMDU00032780	81	0.049150485436893154
AUSMDU00032782	88	0.053398058
AUSMDU00032831	82	0.049757282
AUSMDU00032833	85	0.05157767
AUSMDU00032834	90	0.054611650485436924
AUSMDU00032836	77	0.046723301
AUSMDU00032837	84	0.050970873786407744
AUSMDU00032838	82	0.049757282
AUSMDU00032839	86	0.052184466
AUSMDU00032840	88	0.053398058
AUSMDU00032852	81	0.049150485436893154
AUSMDU00032867	81	0.049150485436893154
AUSMDU00032868	96	0.058252427184465994
AUSMDU00032869	82	0.049757282
AUSMDU00032870	84	0.050970873786407744
AUSMDU00032871	85	0.05157767
AUSMDU00032872	84	0.050970873786407744
AUSMDU00032873	88	0.053398058
AUSMDU00033759	85	0.05157767
AUSMDU00033760	90	0.054611650485436924
AUSMDU00033761	90	0.054611650485436924
AUSMDU00033762	86	0.052184466
AUSMDU00033763	84	0.050970873786407744
AUSMDU00033764	81	0.049150485436893154
AUSMDU00033767	82	0.049757282
AUSMDU00033768	74	0.044902913
AUSMDU00033770	91	0.055218447
AUSMDU00033784	83	0.050364078
AUSMDU00033785	89	0.054004854
AUSMDU00033786	88	0.053398058
AUSMDU00033787	88	0.053398058
AUSMDU00033788	88	0.053398058
AUSMDU00033789	86	0.052184466
AUSMDU00033790	86	0.052184466
AUSMDU00033806	89	0.054004854
AUSMDU00033807	85	0.05157767
AUSMDU00033808	80	0.048543689
AUSMDU00033809	90	0.054611650485436924
AUSMDU00033820	88	0.053398058
AUSMDU00033824	84	0.050970873786407744
AUSMDU00033825	86	0.052184466
AUSMDU00033826	87	0.052791262135922334
AUSMDU00033827	85	0.05157767
AUSMDU00033828	86	0.052184466
AUSMDU00033833	81	0.049150485436893154
AUSMDU00033834	88	0.053398058
AUSMDU00033835	86	0.052184466
AUSMDU00033836	84	0.050970873786407744
AUSMDU00033837	84	0.050970873786407744
AUSMDU00033838	84	0.050970873786407744
AUSMDU00033839	86	0.052184466
AUSMDU00033840	86	0.052184466
AUSMDU00033917	89	0.054004854
AUSMDU00033918	87	0.052791262135922334
AUSMDU00033927	79	0.047936893
AUSMDU00033928	89	0.054004854
AUSMDU00033929	94	0.057038835
AUSMDU00034012	87	0.052791262135922334
AUSMDU00034013	94	0.057038835
AUSMDU00034014	89	0.054004854
AUSMDU00034015	88	0.053398058
AUSMDU00034016	86	0.052184466
AUSMDU00034017	86	0.052184466
AUSMDU00034018	93	0.056432038834951403
AUSMDU00034033	86	0.052184466
AUSMDU00034034	86	0.052184466
AUSMDU00034099	88	0.053398058
AUSMDU00034100	84	0.050970873786407744
AUSMDU00034101	84	0.050970873786407744
AUSMDU00034102	92	0.055825243
AUSMDU00034103	93	0.056432038834951403
AUSMDU00034104	89	0.054004854
AUSMDU00034105	87	0.052791262135922334
AUSMDU00034106	92	0.055825243
AUSMDU00034109	85	0.05157767
AUSMDU00034112	89	0.054004854
AUSMDU00034113	88	0.053398058
AUSMDU00034114	85	0.05157767
AUSMDU00034115	92	0.055825243
AUSMDU00034116	87	0.052791262135922334
AUSMDU00034117	84	0.050970873786407744
AUSMDU00034118	86	0.052184466
AUSMDU00034119	90	0.054611650485436924
AUSMDU00034121	81	0.049150485436893154
AUSMDU00034122	89	0.054004854
AUSMDU00034123	87	0.052791262135922334
AUSMDU00034124	89	0.054004854
AUSMDU00034128	90	0.054611650485436924
AUSMDU00034129	88	0.053398058
AUSMDU00034130	87	0.052791262135922334
AUSMDU00034131	86	0.052184466
AUSMDU00034132	89	0.054004854
AUSMDU00034133	93	0.056432038834951403
AUSMDU00034134	81	0.049150485436893154
AUSMDU00034135	85	0.05157767
AUSMDU00034136	91	0.055218447
AUSMDU00034137	82	0.049757282
AUSMDU00034138	83	0.050364078
AUSMDU00034139	83	0.050364078
AUSMDU00034140	82	0.049757282
AUSMDU00034146	87	0.052791262135922334
AUSMDU00034147	90	0.054611650485436924
AUSMDU00034148	82	0.049757282
AUSMDU00034149	91	0.055218447
AUSMDU00034150	82	0.049757282
AUSMDU00034151	87	0.052791262135922334
AUSMDU00034152	89	0.054004854
AUSMDU00034153	73	0.044296117
AUSMDU00034168	85	0.05157767
AUSMDU00034187	82	0.049757282
AUSMDU00034188	82	0.049757282
AUSMDU00034189	86	0.052184466
AUSMDU00034190	88	0.053398058
AUSMDU00034191	85	0.05157767
AUSMDU00034192	88	0.053398058
AUSMDU00034193	86	0.052184466
AUSMDU00034270	79	0.047936893
AUSMDU00034278	85	0.05157767
AUSMDU00034279	95	0.057645631
AUSMDU00034280	87	0.052791262135922334
AUSMDU00034281	86	0.052184466
AUSMDU00034282	95	0.057645631
AUSMDU00034283	89	0.054004854
AUSMDU00034309	92	0.055825243
AUSMDU00034431	87	0.052791262135922334
AUSMDU00034432	77	0.046723301
AUSMDU00034435	89	0.054004854
AUSMDU00034438	85	0.05157767
AUSMDU00034439	83	0.050364078
AUSMDU00034440	85	0.05157767
AUSMDU00034441	78	0.047330097087378675
AUSMDU00034449	83	0.050364078
AUSMDU00034450	86	0.052184466
AUSMDU00034451	87	0.052791262135922334
AUSMDU00034452	82	0.049757282
AUSMDU00034453	91	0.055218447
AUSMDU00034454	87	0.052791262135922334
AUSMDU00034455	90	0.054611650485436924
AUSMDU00034456	90	0.054611650485436924
AUSMDU00034488	88	0.053398058
AUSMDU00034489	90	0.054611650485436924
AUSMDU00034504	92	0.055825243
AUSMDU00034505	79	0.047936893
AUSMDU00034553	88	0.053398058
AUSMDU00034569	85	0.05157767
AUSMDU00034584	91	0.055218447
AUSMDU00034605	93	0.056432038834951403
AUSMDU00034615	88	0.053398058
AUSMDU00034616	86	0.052184466
AUSMDU00034617	79	0.047936893
AUSMDU00034632	85	0.05157767
AUSMDU00034635	84	0.050970873786407744
AUSMDU00034640	83	0.050364078
AUSMDU00034641	87	0.052791262135922334
AUSMDU00034642	81	0.049150485436893154
AUSMDU00034656	83	0.050364078
AUSMDU00034657	89	0.054004854
AUSMDU00034658	77	0.046723301
AUSMDU00034726	87	0.052791262135922334
AUSMDU00034731	84	0.050970873786407744
AUSMDU00034732	87	0.052791262135922334
AUSMDU00034735	86	0.052184466
AUSMDU00034736	84	0.050970873786407744
AUSMDU00034739	85	0.05157767
AUSMDU00034740	83	0.050364078
AUSMDU00034741	84	0.050970873786407744
AUSMDU00034743	89	0.054004854
AUSMDU00034744	90	0.054611650485436924
AUSMDU00034745	87	0.052791262135922334
AUSMDU00034746	80	0.048543689
AUSMDU00034747	89	0.054004854
AUSMDU00034748	87	0.052791262135922334
AUSMDU00034749	85	0.05157767
AUSMDU00034750	89	0.054004854
AUSMDU00034751	93	0.056432038834951403
AUSMDU00034752	89	0.054004854
AUSMDU00034753	92	0.055825243
AUSMDU00034754	92	0.055825243
AUSMDU00034764	86	0.052184466
AUSMDU00034765	83	0.050364078
AUSMDU00034766	88	0.053398058
AUSMDU00034767	83	0.050364078
AUSMDU00034768	85	0.05157767
AUSMDU00034769	88	0.053398058
AUSMDU00034771	91	0.055218447
AUSMDU00034772	80	0.048543689
AUSMDU00034786	89	0.054004854
AUSMDU00034787	83	0.050364078
AUSMDU00034788	83	0.050364078
AUSMDU00034798	81	0.049150485436893154
AUSMDU00034813	87	0.052791262135922334
AUSMDU00034814	88	0.053398058
AUSMDU00034815	88	0.053398058
AUSMDU00034822	86	0.052184466
AUSMDU00034823	91	0.055218447
AUSMDU00034824	86	0.052184466
AUSMDU00034825	88	0.053398058
AUSMDU00034826	84	0.050970873786407744
AUSMDU00034837	90	0.054611650485436924
AUSMDU00034848	87	0.052791262135922334
AUSMDU00034849	88	0.053398058
AUSMDU00034850	92	0.055825243
AUSMDU00034880	82	0.049757282
AUSMDU00034881	83	0.050364078
AUSMDU00034882	77	0.046723301
AUSMDU00034893	82	0.049757282
AUSMDU00034894	90	0.054611650485436924
AUSMDU00034897	91	0.055218447
AUSMDU00034898	85	0.05157767
AUSMDU00034899	93	0.056432038834951403
AUSMDU00034900	88	0.053398058
AUSMDU00034901	91	0.055218447
AUSMDU00034902	84	0.050970873786407744
AUSMDU00034903	94	0.057038835
AUSMDU00034904	90	0.054611650485436924
AUSMDU00034933	83	0.050364078
AUSMDU00034934	91	0.055218447
AUSMDU00034953	74	0.044902913
AUSMDU00034954	86	0.052184466
AUSMDU00034955	81	0.049150485436893154
AUSMDU00034956	90	0.054611650485436924
AUSMDU00035079	83	0.050364078
AUSMDU00035090	89	0.054004854
AUSMDU00035102	85	0.05157767
AUSMDU00035113	86	0.052184466
AUSMDU00035125	86	0.052184466
AUSMDU00035134	81	0.049150485436893154
AUSMDU00035135	87	0.052791262135922334
AUSMDU00035145	85	0.05157767
AUSMDU00035154	87	0.052791262135922334
AUSMDU00035157	83	0.050364078
AUSMDU00035158	86	0.052184466
AUSMDU00035159	83	0.050364078
AUSMDU00035160	86	0.052184466
AUSMDU00035161	77	0.046723301
AUSMDU00035164	88	0.053398058
AUSMDU00035165	77	0.046723301
AUSMDU00035166	87	0.052791262135922334
AUSMDU00035168	81	0.049150485436893154
AUSMDU00035169	88	0.053398058
AUSMDU00035170	82	0.049757282
AUSMDU00035171	81	0.049150485436893154
AUSMDU00035172	81	0.049150485436893154
AUSMDU00035173	81	0.049150485436893154
AUSMDU00035174	83	0.050364078
AUSMDU00035175	89	0.054004854
AUSMDU00035176	90	0.054611650485436924
AUSMDU00035189	82	0.049757282
AUSMDU00035190	83	0.050364078
AUSMDU00035192	88	0.053398058
AUSMDU00035193	90	0.054611650485436924
AUSMDU00035194	91	0.055218447
AUSMDU00035195	90	0.054611650485436924
AUSMDU00035207	81	0.049150485436893154
AUSMDU00035208	86	0.052184466
AUSMDU00035209	86	0.052184466
AUSMDU00035210	83	0.050364078
AUSMDU00035211	85	0.05157767
AUSMDU00035212	94	0.057038835
AUSMDU00035213	85	0.05157767
AUSMDU00035240	89	0.054004854
AUSMDU00035249	89	0.054004854
AUSMDU00035250	89	0.054004854
AUSMDU00035251	85	0.05157767
AUSMDU00035267	85	0.05157767
AUSMDU00035268	89	0.054004854
AUSMDU00035297	91	0.055218447
AUSMDU00035307	96	0.058252427184465994
AUSMDU00035315	96	0.058252427184465994
AUSMDU00035316	84	0.050970873786407744
AUSMDU00035326	88	0.053398058
AUSMDU00035327	93	0.056432038834951403
AUSMDU00035337	92	0.055825243
AUSMDU00035348	86	0.052184466
AUSMDU00035359	81	0.049150485436893154
AUSMDU00035369	92	0.055825243
AUSMDU00035398	89	0.054004854
AUSMDU00035479	80	0.048543689
AUSMDU00035480	83	0.050364078
AUSMDU00035481	84	0.050970873786407744
AUSMDU00035483	83	0.050364078
AUSMDU00035484	81	0.049150485436893154
AUSMDU00035485	80	0.048543689
AUSMDU00035486	85	0.05157767
AUSMDU00035487	79	0.047936893
AUSMDU00035488	85	0.05157767
AUSMDU00035489	82	0.049757282
AUSMDU00035490	88	0.053398058
AUSMDU00035491	87	0.052791262135922334
AUSMDU00035496	82	0.049757282
AUSMDU00035497	86	0.052184466
AUSMDU00035498	86	0.052184466
AUSMDU00035500	90	0.054611650485436924
AUSMDU00035501	78	0.047330097087378675
AUSMDU00035503	86	0.052184466
AUSMDU00035504	86	0.052184466
AUSMDU00035505	82	0.049757282
AUSMDU00035506	90	0.054611650485436924
AUSMDU00035507	81	0.049150485436893154
AUSMDU00035508	92	0.055825243
AUSMDU00035509	82	0.049757282
AUSMDU00035510	84	0.050970873786407744
AUSMDU00035511	93	0.056432038834951403
AUSMDU00035513	83	0.050364078
AUSMDU00035514	84	0.050970873786407744
AUSMDU00035515	83	0.050364078
AUSMDU00035517	86	0.052184466
AUSMDU00035518	86	0.052184466
AUSMDU00035519	87	0.052791262135922334
AUSMDU00035520	85	0.05157767
AUSMDU00035521	82	0.049757282
AUSMDU00035522	82	0.049757282
AUSMDU00035523	88	0.053398058
AUSMDU00035524	89	0.054004854
AUSMDU00035525	84	0.050970873786407744
AUSMDU00035526	83	0.050364078
AUSMDU00035527	90	0.054611650485436924
AUSMDU00035528	90	0.054611650485436924
AUSMDU00035529	84	0.050970873786407744
AUSMDU00035537	83	0.050364078
AUSMDU00035538	79	0.047936893
AUSMDU00035539	86	0.052184466
AUSMDU00035540	87	0.052791262135922334
AUSMDU00035567	83	0.050364078
AUSMDU00035574	92	0.055825243
AUSMDU00035575	84	0.050970873786407744
AUSMDU00035589	94	0.057038835
AUSMDU00035590	91	0.055218447
AUSMDU00035591	84	0.050970873786407744
AUSMDU00035592	86	0.052184466
AUSMDU00035593	79	0.047936893
AUSMDU00035594	81	0.049150485436893154
AUSMDU00035595	86	0.052184466
AUSMDU00035596	90	0.054611650485436924
AUSMDU00035597	88	0.053398058
AUSMDU00035598	85	0.05157767
AUSMDU00035618	88	0.053398058
AUSMDU00035623	89	0.054004854
AUSMDU00035624	88	0.053398058
AUSMDU00035630	85	0.05157767
AUSMDU00035631	93	0.056432038834951403
AUSMDU00035681	81	0.049150485436893154
AUSMDU00035683	88	0.053398058
AUSMDU00035686	86	0.052184466
AUSMDU00035688	79	0.047936893
AUSMDU00035689	81	0.049150485436893154
AUSMDU00035690	88	0.053398058
AUSMDU00035691	84	0.050970873786407744
AUSMDU00035692	82	0.049757282
AUSMDU00035693	90	0.054611650485436924
AUSMDU00035694	87	0.052791262135922334
AUSMDU00035695	87	0.052791262135922334
AUSMDU00035702	84	0.050970873786407744
AUSMDU00035719	82	0.049757282
AUSMDU00035722	93	0.056432038834951403
AUSMDU00035723	84	0.050970873786407744
AUSMDU00035724	82	0.049757282
AUSMDU00035725	89	0.054004854
AUSMDU00035745	87	0.052791262135922334
AUSMDU00035746	95	0.057645631
